"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Feb-2025","EQ","840.25","840.25","794.55","827.85","801.80","802.50","806.16","1,653.00","794.55","57,458","4,63,20,447.90","6,292"
"11-Feb-2025","EQ","885.00","885.00","820.00","875.05","827.10","827.85","838.12","1,653.00","820.00","51,717","4,33,45,002.10","5,605"
"10-Feb-2025","EQ","907.00","907.00","871.00","907.00","872.30","875.05","882.53","1,653.00","871.00","28,890","2,54,96,147.45","4,248"
"07-Feb-2025","EQ","910.55","915.70","901.25","909.45","910.00","907.00","906.54","1,729.90","900.75","14,432","1,30,83,204.15","2,401"
"06-Feb-2025","EQ","912.10","921.45","900.75","912.10","910.50","909.45","909.18","1,729.90","900.75","26,998","2,45,46,106.35","3,588"
"05-Feb-2025","EQ","915.55","925.00","910.00","916.45","912.00","912.10","917.37","1,729.90","904.05","25,172","2,30,91,967.70","3,569"
"04-Feb-2025","EQ","929.15","936.95","913.95","918.70","921.80","916.45","918.56","1,729.90","904.05","20,655","1,89,72,784.10","2,791"
"03-Feb-2025","EQ","924.95","939.25","904.05","928.10","930.00","918.70","912.24","1,729.90","904.05","20,759","1,89,37,146.60","3,125"
"01-Feb-2025","EQ","936.55","937.00","915.00","925.85","932.00","928.10","927.89","1,729.90","915.00","26,265","2,43,71,046.85","4,120"
"31-Jan-2025","EQ","946.80","950.90","917.50","941.80","928.00","925.85","928.47","1,729.90","917.50","32,621","3,02,87,602.75","4,361"
"30-Jan-2025","EQ","949.00","969.00","934.20","957.70","949.00","941.80","952.89","1,729.90","921.00","18,711","1,78,29,589.90","2,605"
"29-Jan-2025","EQ","948.00","972.90","931.00","948.65","968.60","957.70","953.54","1,729.90","921.00","42,211","4,02,49,853.00","4,458"
"28-Jan-2025","EQ","1,008.40","1,019.80","921.00","1,003.10","935.00","948.65","967.88","1,729.90","921.00","67,264","6,51,03,686.05","6,163"
"27-Jan-2025","EQ","1,036.25","1,057.00","995.05","1,057.05","1,005.00","1,003.10","1,014.40","1,729.90","995.05","21,412","2,17,20,344.55","2,785"
"24-Jan-2025","EQ","1,056.55","1,085.45","1,052.00","1,061.60","1,059.90","1,057.05","1,068.62","1,787.50","999.00","16,239","1,73,53,277.95","2,397"
"23-Jan-2025","EQ","1,007.60","1,098.65","1,007.60","1,016.15","1,062.50","1,061.60","1,056.96","1,787.50","999.00","35,966","3,80,14,710.90","3,492"
"22-Jan-2025","EQ","1,040.95","1,042.00","1,012.00","1,036.55","1,016.00","1,016.15","1,019.18","1,787.50","999.00","14,265","1,45,38,600.20","1,991"
"21-Jan-2025","EQ","1,030.55","1,072.05","1,030.00","1,038.60","1,034.40","1,036.55","1,048.18","1,787.50","999.00","17,010","1,78,29,482.30","2,160"
"20-Jan-2025","EQ","1,031.00","1,040.50","1,020.00","1,031.95","1,040.50","1,038.60","1,034.08","1,787.50","999.00","9,105","94,15,276.90","1,153"
"17-Jan-2025","EQ","1,041.00","1,043.75","1,025.00","1,041.55","1,037.90","1,031.95","1,032.81","1,822.95","999.00","12,029","1,24,23,643.75","1,566"
"16-Jan-2025","EQ","1,028.05","1,049.80","1,028.05","1,022.35","1,042.95","1,041.55","1,042.51","1,822.95","999.00","12,784","1,33,27,480.65","1,910"
"15-Jan-2025","EQ","1,030.00","1,039.75","1,009.90","1,034.50","1,017.50","1,022.35","1,021.49","1,822.95","999.00","14,394","1,47,03,290.95","1,544"
"14-Jan-2025","EQ","1,029.75","1,064.70","1,007.50","1,013.50","1,032.85","1,034.50","1,032.52","1,822.95","999.00","20,469","2,11,34,549.65","2,121"
"13-Jan-2025","EQ","1,064.40","1,080.95","1,007.00","1,069.85","1,017.00","1,013.50","1,034.00","1,822.95","999.00","26,160","2,70,49,524.45","3,051"
